causality_from,causality_to,weight
uemp5yr,sclmeet,0.17195656595109915
pdwrk,estsz,0.17191761302687264
dngothp,estsz,0.17183428417030228
mainact,crpdwk,0.17180443045832286
stfedu,edctnp,0.17179771359289034
occf14b,dscretn,0.17179454876541964
mnactic,stfedu,0.1717876891820661
hlthhmp,pplhlp,0.1717653113902631
dscretn,dsbldp,0.1717170083478265
jbspv,dscrrce,0.1717157458944687
edulvlb,uemp5yr,0.17160348901404826
maritalb,clsprty,0.1715883764046789
nacer2,mnactic,0.1714172045785839
trstprl,bctprd,0.17135422624257746
edulvlmb,dscrrlg,0.17131194915365586
marsts,stfdem,0.17128856862517697
eiscedp,occm14b,0.1712701688537318
sclmeet,hincfel,0.17121983287040815
mbtru,trstplt,0.17118601752494628
uemp5yr,estsz,0.17112796404550956
emprf14,stfdem,0.17109071030652007
clsprty,crpdwkp,0.1710581380409003
maritalb,eiscedf,0.17103795968974994
stfedu,hincfel,0.17096245187596093
emprf14,wkdcorga,0.17093272083664623
mnactic,emplrel,0.17091942127053417
dscrrlg,lvgptnea,0.17089947939227737
edulvlmb,dngoth,0.17089407483629604
stfdem,occm14b,0.17078365977079582
stfedu,wrkctra,0.17075995335193722
emprm14,edulvlpb,0.17067148350925324
dngnapp,trstprl,0.17063601594939584
emprelp,hswrk,0.17062216308442146
trstep,hinctnta,0.17053836428146446
uemplip,stfgov,0.17047979988052067
dscroth,sclmeet,0.17047275784823993
hinctnta,dscrrlg,0.17046161211093216
mnactp,trstun,0.1704536020039208
sclact,sclmeet,0.17040170107602837
crmvct,atncrse,0.17039747137370714
happy,edulvlpb,0.17036282885696702
occf14b,rtrdp,0.17032641199461027
hlthhmp,trstprt,0.17027490523237176
stflife,edctnp,0.1702418257522734
wrkctra,polintr,0.17018572752311992
dscrgnd,uemplap,0.1701832671661858
edulvlb,bctprd,0.17017696901738166
mnactp,trstprt,0.17015103862224726
estsz,stflife,0.1701323559705269
hlthhmp,hswrk,0.17010577340321514
tporgwk,wrkctra,0.17007155949486363
trstplt,edulvlb,0.17001079257983087
freehms,imdfetn,0.1695939928585164
edctn,polintr,0.1695745334502035
mnactp,occf14b,0.1695738819604243
stfgov,trstprl,0.169566524183277
imbgeco,imueclt,0.16953592792842193
edulvlfb,trstprt,0.1695219447068376
edulvlb,imwbcnt,0.16950940948807836
uempli,imueclt,0.16943271663299392
imsmetn,freehms,0.16941128262488175
rtrdp,sclmeet,0.16937942728738764
dngnapp,eisced,0.1693685768890726
marsts,chldhhe,0.1693637904792952
trstprl,edctnp,0.1693473246187573
uempla,stfeco,0.16932563903454834
dngothp,dscrgrp,0.16924645593460338
freehms,emprelp,0.16914516242183475
stfhlth,domicil,0.1691129714522728
edulvlpb,hswrkp,0.1690363672037661
rtrdp,imbgeco,0.1690128503732207
mainact,edulvlpb,0.16894708123292207
stfedu,rtrdp,0.16891813728601385
tporgwk,occm14b,0.16890959908976622
dscrrlg,mnactp,0.16888281474909145
chldhhe,stfedu,0.16886434573153708
emprm14,dscrrlg,0.1688141527516526
emprf14,trstun,0.16869953929811593
rshpsts,trstplt,0.16869537447925834
chldhhe,dngoth,0.1686196354759933
pdjobev,dscrdsb,0.1686054644801774
maritalb,rtrd,0.16852068079141974
dscrdsb,edctnp,0.16844482985377712
mainact,stflife,0.1684164824670204
rlgdnm,estsz,0.1684070321449922
tporgwk,happy,0.16819801035219717
uempla,emprf14,0.16812838821799866
pplfair,bctprd,0.16798912981397274
imueclt,iorgact,0.16793861582397582
eiscedf,maritalb,0.16779460417342534
edulvlmb,trstplc,0.16778874021573967
occm14b,stfhlth,0.1677780076786702
mainact,rshpsts,0.16776398621726665
emprm14,pplfair,0.16772295301317802
pdwrkp,stfedu,0.16771421547893717
pdjobev,uemp12m,0.16770292404563397
domicil,freehms,0.16765465683523711
crpdwkp,stfedu,0.16748896891484535
mnactic,uempla,0.16745708621125877
occm14b,aesfdrk,0.16741711360554706
mocntr,imsmetn,0.16740793972865242
maritalb,mnactic,0.16739118668211603
dscrrlg,eiscedp,0.16737349516149683
crpdwk,trstplt,0.16734055147273175
emprf14,happy,0.16731715792935598
eiscedf,dscrgrp,0.1673062536343246
nacer2,trstprt,0.1672629723081877
imsmetn,pplfair,0.1672013426450216
crmvct,occm14b,0.16716499273141933
wrkctra,dngnapp,0.1671301310400288
edulvlpb,mnactic,0.16712194170861533
dscroth,iorgact,0.16697019777285338
emprf14,aesfdrk,0.16694257195528223
dscrrlg,trstplc,0.16689099956952488
occf14b,stfedu,0.1668705682038031
trstprl,stflife,0.1668424407737105
wkdcorga,maritalb,0.16680347849773763
rshpsts,eisced,0.1668033971049773
stfgov,imwbcnt,0.16679013006140503
freehms,stfdem,0.16674127249018472
imsmetn,edctnp,0.16668769758171162
sclmeet,pplfair,0.16667447950853823
jbspv,estsz,0.166550443842377
dngothp,dscrrlg,0.1665417117460864
emprf14,dscrntn,0.16651458688950116
happy,rlgdnm,0.16648476170305213
sclmeet,stfgov,0.16643395257449736
pdwrkp,lvgptnea,0.16639583552299722
edctnp,trstplt,0.16631588288840748
marsts,stflife,0.16629139165036788
ctzcntr,rlgdnm,0.16628024258664154
trstprt,mainact,0.1662539731475475
edulvlpb,imbgeco,0.16622439019427482
dngoth,uemp3m,0.16621410159633043
mainact,lrscale,0.1661416544492248
happy,occm14b,0.16613862484398262
lvgptnea,dscroth,0.16612508068023532
emprelp,happy,0.16605509211851235
dngothp,imsmetn,0.1659314781157038
trstun,uemp12m,0.16591542031179835
domicil,dscrdsb,0.16586536296416454
rlgdnm,mnactp,0.16582706486070184
eiscedp,pplhlp,0.16580747855682842
mainact,uempla,0.16575690581478686
mainact,hinctnta,0.16566977409000092
stfhlth,rshpsts,0.16565198799239683
stfdem,trstprl,0.16558435851495654
eiscedf,domicil,0.16553480367683523
pdwrkp,rlgdnm,0.1655015501145788
mnactic,imbgeco,0.16549992322931717
pplfair,hinctnta,0.16545121415095498
mnactic,happy,0.16543990267000014
facntr,pdwrk,0.16543806919166557
stfgov,mocntr,0.1654223572077141
bctprd,lvgptnea,0.16536334132293207
stfeco,dscrdsb,0.1653052768797249
hincfel,eisced,0.16524633522777712
marsts,dscrlng,0.16519783670349825
estsz,dscrrlg,0.16519533373469053
wrkctra,trstplt,0.16516085883763593
occm14b,jbspv,0.16514558769741727
edulvlfb,dscretn,0.1650620476507204
trstlgl,trstplc,0.16506019631024185
trstplc,dscrrlg,0.16502552656227354
lrscale,eisced,0.16498581642007912
hinctnta,trstun,0.16496720264510303
stfgov,nacer2,0.16495162830681875
edulvlb,crmvct,0.1649271008104329
bctprd,sclmeet,0.1649132229937467
edulvlfb,bctprd,0.16486447359138573
aesfdrk,polintr,0.16472294431790677
dsbld,pdjobev,0.16468306513483602
stfdem,happy,0.1646531776883934
uemp5yr,stfgov,0.1646511315336058
stfhlth,rtrdp,0.16462262366350788
dngnapp,crmvct,0.16461873313565428
uemplap,domicil,0.1645987542765853
sclmeet,stfeco,0.16451748917048625
pplhlp,dscrrlg,0.16449894131004003
imwbcnt,bctprd,0.16446632656664556
uempli,trstprt,0.16438562994378136
edulvlfb,trstplt,0.16429439257012107
uemp3m,occf14b,0.16428276765880034
maritalb,crpdwk,0.1642772153220574
jbspv,wrkctra,0.16427409035522508
emprm14,sclmeet,0.16424645599707588
jbspv,eiscedp,0.16417477067816635
hincfel,dscrrlg,0.16407711670955083
sclmeet,imdfetn,0.1640616779545769
eiscedp,ctzcntr,0.16402665472322936
emprelp,dscroth,0.16398842539539815
crpdwkp,hswrkp,0.16398275834199452
mainact,dngnapp,0.16390685523745274
mainact,emprelp,0.16389767960723867
emplrel,hswrk,0.16384477063738961
tporgwk,domicil,0.1638412536195025
domicil,dscrlng,0.1637617616713931
sclmeet,tporgwk,0.1636975688806025
stfgov,eisced,0.16369100678151927
stfgov,happy,0.16366458526986896
atncrse,dngothp,0.16365571227097186
pplhlp,trstplc,0.1635742754908187
rlgdnm,polintr,0.1635636993635797
wrkac6m,edulvlpb,0.1635491582171699
sclmeet,dsbldp,0.16354194011212106
facntr,mnactp,0.16336945418771434
wrkctra,dscrntn,0.16334497634846085
hinctnta,nacer2,0.16334105316701386
iorgact,dngothp,0.163336051876535
happy,imueclt,0.16332849522174528
aesfdrk,stfhlth,0.1633124714288227
hswrkp,chldhhe,0.16321248304241964
pplfair,trstun,0.1631323273531346
hswrk,hincfel,0.16310733836035068
crmvct,dscrdsb,0.16293619002356471
aesfdrk,jbspv,0.1628363956271484
stfedu,clsprty,0.16281695855570513
edctnp,polintr,0.16273874593713658
dscrgnd,aesfdrk,0.16268074109305108
happy,hinctnta,0.1626408207391421
imueclt,trstprl,0.16258858506985663
trstun,pplfair,0.16258073132738976
dscrgnd,estsz,0.16242745869949277
health,domicil,0.16239220046123698
happy,sclact,0.16232774229667546
mnactic,occf14b,0.16232501018120518
eiscedf,rtrd,0.16221278477756887
eiscedp,sclmeet,0.16212889402748185
rlgblg,eiscedp,0.16212543075701324
mnactp,domicil,0.16209859827131456
hlthhmp,stfhlth,0.16206596206637158
occf14b,hincsrca,0.16205341228784292
dscrdsb,estsz,0.16201649656757222
wkdcorga,stfgov,0.1618395911018342
edulvlfb,domicil,0.16183584863416137
trstplt,trstun,0.16183327384464194
occm14b,rshpsts,0.16176245501379333
clsprty,dscrlng,0.161738618660289
hincsrca,imueclt,0.16173770138614335
uempla,eisced,0.16170553309772634
stflife,dscrdsb,0.16168990214997048
maritalb,estsz,0.16164592391967422
rshpsts,dscrrce,0.16157541842760514
marsts,emplrel,0.1615603855749498
stfhlth,chldhhe,0.16155741672876944
eiscedf,pplhlp,0.16154966871914928
nacer2,happy,0.1615383430869166
pdwrkp,imueclt,0.1614778054533344
uempli,crmvct,0.16132720951664353
crpdwk,wrkctra,0.1612881330459131
tporgwk,health,0.16125675862809113
rlgdnm,happy,0.16121264855750805
edulvlfb,uemp12m,0.1612089216566879
uemplap,pdwrk,0.1611801154495344
eiscedf,trstplc,0.1611589103258352
pdjobev,domicil,0.16115021373946156
stfdem,edctnp,0.16113421457151178
impcntr,stfgov,0.16110470823164957
wkdcorga,bctprd,0.1610828061146775
dscrage,rtrdp,0.16103427525034691
hswrk,stfeco,0.16102291765381554
atncrse,estsz,0.16096404994396032
wkdcorga,stfhlth,0.16094509926923162
dscrgrp,atncrse,0.16084563431233917
dscrrlg,clsprty,0.1608129377325038
dscrntn,aesfdrk,0.160746219054611
occf14b,emplrel,0.1607450579127634
dngoth,imwbcnt,0.16073292471524936
wrkac6m,dscroth,0.16071474019817159
mnactic,estsz,0.16071099501106229
dvrcdeva,dscrdsb,0.16071095202188745
imdfetn,tporgwk,0.16069731613896496
dngnapp,mnactic,0.1606925572895755
mnactp,dscrntn,0.1606631227205968
imbgeco,stflife,0.1606549804515059
stflife,iorgact,0.16064297375509418
stfhlth,clsprty,0.16061301782813073
trstep,happy,0.1606116992106249
trstlgl,trstplt,0.16059947301588495
stfeco,freehms,0.1605581745413935
wrkctra,uemp3m,0.1605484154457884
hlthhmp,lrscale,0.16054484017897988
eiscedp,dvrcdeva,0.1604211112712411
happy,imdfetn,0.16033784440729532
dvrcdeva,maritalb,0.1603160139032438
wrkctra,domicil,0.1603085625972055
rshpsts,rtrdp,0.1601780057370221
uemplap,imsmetn,0.16015584529310828
sclact,eisced,0.16011073195493725
aesfdrk,happy,0.1600563025868473
stfhlth,occf14b,0.16003531288996617
eiscedm,stfhlth,0.16003339594579608
rlgdnm,dscrntn,0.15999069719573994
mainact,trstplc,0.15994910879991137
rtrd,dngoth,0.15994571375749136
rlgdnm,stflife,0.159917554357736
stfedu,trstun,0.15990711294600107
sclact,hinctnta,0.15976929635888026
trstep,stfedu,0.1597435043320471
wrkac6m,crpdwk,0.15972439936053826
edulvlfb,nacer2,0.15970983502209354
hlthhmp,uempli,0.15954418149136423
freehms,lvgptnea,0.15944422919840473
dngnapp,iorgact,0.1594290708119185
uemp3m,chldhhe,0.15942364139715104
dscrntn,uemplap,0.1593910639883733
trstprl,emprelp,0.15926980772406535
uempli,dngothp,0.15917258456431999
stflife,edulvlpb,0.15916271662079706
dngnapp,uemplap,0.1591112468098591
uemp12m,edctn,0.15910109949568665
nacer2,pdjobev,0.15906629626282623
stfgov,imdfetn,0.15906480073711912
stfhlth,atncrse,0.15905694675214901
edulvlb,tporgwk,0.15905267010388321
health,freehms,0.1589761939408402
stflife,tporgwk,0.15896036632594812
happy,maritalb,0.15874563036955508
nacer2,rshpsts,0.15868185211889407
trstep,emplrel,0.15867417114422372
jbspv,trstplc,0.15860413125366385
lvgptnea,imbgeco,0.15855499687339808
happy,emprm14,0.15855001411651368
mocntr,dscrlng,0.15844271149574635
health,happy,0.15840348078042912
imwbcnt,rtrd,0.15829946795529196
polintr,stfhlth,0.15828207065792127
mnactp,uempli,0.15827918258637147
mainact,edulvlmb,0.15826722248401978
eiscedm,trstprt,0.1582443793420707
imwbcnt,uemp3m,0.15823472990146334
occf14b,trstplt,0.15813614069031048
rshpsts,dscroth,0.15808292531750134
stflife,occf14b,0.1580663296253642
maritalb,mnactp,0.15804949352324288
happy,trstplc,0.15802194864933217
uemp12m,jbspv,0.1579584625218658
domicil,dscrrlg,0.15795496389366367
stfedu,mainact,0.15795328305461095
emprelp,trstplt,0.1579271579214268
pplhlp,imueclt,0.15789350147043713
eiscedf,marsts,0.15787066771108016
trstplt,emprelp,0.15785386196895912
uempli,hswrkp,0.1577060176758029
emprm14,stfgov,0.15762464025083303
rshpsts,happy,0.15756170062808386
pdjobev,dscrrlg,0.1575594078074872
trstprl,dscrntn,0.157534607854731
nacer2,eiscedp,0.1575078813652681
dsbld,sclmeet,0.15743131666259663
eiscedm,dscrdsb,0.15742122351241927
imsmetn,dscrrlg,0.1574064936960693
dvrcdeva,occm14b,0.15740233542603116
njbspv,lrscale,0.15739002087233486
wkhct,lrscale,0.15739002087233486
wkhtot,lrscale,0.15739002087233486
wkhtotp,lrscale,0.15739002087233486
rtrd,dscrdsb,0.1573023290545661
wrkctra,emplrel,0.15725448151623142
dscrgnd,bctprd,0.15718954552014663
uempla,estsz,0.1571355993076346
marsts,sclmeet,0.15712555335451822
estsz,occm14b,0.1571142578987744
freehms,hswrkp,0.15709106918669585
pdwrkp,dscrgnd,0.15705780526444846
polintr,rlgdnm,0.15700345406589755
edctnp,rlgdnm,0.1569381015257989
emprf14,mainact,0.1569153825322074
occm14b,pdjobev,0.15689405481103896
stflife,uempla,0.15688281360891393
chldhhe,edulvlb,0.15686365375494352
impcntr,uempla,0.15681567348991937
emplrel,mocntr,0.15675149560803325
uemp12m,dsbldp,0.15675047034536352
dscrgrp,occm14b,0.15674182243695256
nacer2,edulvlpb,0.15672472347925437
trstplt,mnactp,0.15671421677513728
stfdem,trstplt,0.15669998106573396
mbtru,mainact,0.15668270980002413
imueclt,trstep,0.15664718789156584
rlgblg,dvrcdeva,0.15663885808857334
imueclt,dvrcdeva,0.15660036626255597
eisced,hswrkp,0.15659501747931714
uemplap,aesfdrk,0.1565814898176646
pdwrk,emplrel,0.1565691165556849
sclmeet,rtrd,0.1565472516842239
hinctnta,imwbcnt,0.1565401278308054
mainact,sclmeet,0.1564972126490161
trstplc,imwbcnt,0.15646624875759954
trstlgl,estsz,0.1564584792988633
eiscedp,wkdcorga,0.15635531950885967
emprf14,pdjobev,0.15631363694034942
crmvct,uempla,0.1562604437681108
pdjobev,rtrd,0.15614508402226152
rshpsts,hswrk,0.15610177457119598
rshpsts,crpdwk,0.15610010065100588
uempli,occf14b,0.15590727291667436
mnactp,emprf14,0.15587652421604803
hincfel,rtrdp,0.15580436268915807
stfhlth,dscretn,0.15578605834070186
dscrdsb,happy,0.15576684889338532
dvrcdeva,trstplc,0.15575983489600612
hlthhmp,mbtru,0.15573492586343834
nacer2,occf14b,0.1557242323546625
trstep,pplfair,0.15570750784085557
chldhhe,dscrdsb,0.1556973950859326
trstplc,trstprt,0.15568174552149883
dngoth,occm14b,0.1556611346570125
happy,emprelp,0.15562239964644012
mbtru,dscrntn,0.1555929591828858
trstep,edulvlpb,0.15558811714051307
trstprt,emprm14,0.1555450354562422
imsmetn,iorgact,0.1555189656101502
imbgeco,edctn,0.1555029975445791
facntr,pdjobev,0.15539381550858627
hinctnta,hincsrca,0.15534682596865004
hinctnta,sclmeet,0.15534146291036016
mnactic,jbspv,0.15531511719636565
stflife,emplrel,0.15531057220660927
maritalb,pplfair,0.15528597978075265
chldhhe,trstplc,0.15522000564763844
mbtru,dscretn,0.1552153985430677
eiscedf,happy,0.15516372706885068
dngothp,uempla,0.1551035678745163
sclmeet,stfedu,0.1550967883908805
stfdem,mnactp,0.1550878626533527
dvrcdeva,trstep,0.1550838448528579
edulvlmb,dscrdsb,0.15507303123891392
uemp3m,sclmeet,0.1550486627120109
pplfair,trstplt,0.15503108709125782
stfedu,pplfair,0.1550166371596777
trstep,occf14b,0.1549034654288659
uemp12m,domicil,0.1548791415579027
imbgeco,hlthhmp,0.1548736522929768
dvrcdeva,sclmeet,0.15487300684132219
polintr,hincfel,0.1548681616732845
wkdcorga,stfedu,0.15481038782617465
wrkctra,facntr,0.15481031583717203
mnactp,stfdem,0.1548061965934483
dscrgrp,dscrage,0.15479565179590662
imbgeco,emplrel,0.15476754763521763
occm14b,mbtru,0.15472021536655045
mainact,rtrd,0.15470360797703828
wrkctra,jbspv,0.15459906523419395
emplrel,edctn,0.15454278103452812
uemp5yr,rtrd,0.1544920679786513
stflife,stfhlth,0.15445978939171706
sclmeet,happy,0.15445938916580051
edulvlb,trstplc,0.15442095680202694
crpdwk,edulvlb,0.15441330217092888
trstplc,occf14b,0.15436011132704114
trstprl,dscrrlg,0.15434799236487706
uemp3m,domicil,0.15430404613261506
jbspv,sclmeet,0.1542827277784202
imwbcnt,hincfel,0.15427841799032754
trstplc,edulvlpb,0.15425813349704523
trstep,health,0.15423762087706605
mainact,pdwrk,0.15422873797399
trstprt,stfhlth,0.1542092975164725
sclmeet,trstplt,0.15417683409608365
wrkctra,stfgov,0.15413024946055334
dscroth,mocntr,0.1540946976278481
emprm14,edctnp,0.1540249109353754
facntr,edctn,0.15401143999283
uemp12m,uemp3m,0.15395562370286928
edulvlb,imueclt,0.153932764268916
stfhlth,dngoth,0.15387338978325765
maritalb,trstun,0.15384892449663795
wrkac6m,stfedu,0.15378615897584186
dscroth,edulvlpb,0.1537657962951059
dngnapp,polintr,0.15376359353658658
rshpsts,imwbcnt,0.15368652009316522
maritalb,emplrel,0.1536610789852937
trstplc,mnactp,0.1536510489422392
dngnapp,dscrdsb,0.15361672895182737
tporgwk,hlthhmp,0.15353296550542533
edctn,imsmetn,0.15353134438278027
uemp12m,dscrrlg,0.15349220853486437
edctnp,stflife,0.15344179828232882
dscrgrp,edulvlpb,0.1534196078218911
nacer2,polintr,0.1533975890365675
hincfel,occm14b,0.15338485451337047
wkdcorga,stfeco,0.15337647508893945
dvrcdeva,rtrdp,0.15337498630570018
facntr,hswrkp,0.15330904438148216
emprf14,imdfetn,0.15328983769717386
polintr,stfgov,0.1532872753104616
pdjobev,dscrgrp,0.15325377023039966
pdwrk,chldhhe,0.1532483540644116
aesfdrk,mnactic,0.1532468551967764
uempli,ctzcntr,0.15323859339548207
emprelp,edctnp,0.15321398263828823
hlthhmp,stfgov,0.15318340656582746
wrkctra,ctzcntr,0.15315629328285094
stfeco,pplhlp,0.15313758240152722
uempli,dscrlng,0.1531217275380916
dvrcdeva,estsz,0.15303261317404995
edulvlmb,hincfel,0.1530112891300501
iorgact,eiscedp,0.15295725187495393
edctn,dscrgrp,0.15291555536079898
clsprty,occm14b,0.15285666232898049
uempla,trstplt,0.1528512051528215
rlgdnm,stfgov,0.15284692077488563
pdwrk,stfhlth,0.15283650361951173
lrscale,dsbldp,0.15274845196306772
rlgblg,edulvlb,0.15272115798319835
mnactp,eiscedf,0.15269305271718803
wkdcorga,happy,0.15255362363374894
polintr,jbspv,0.15253899046744968
eiscedp,trstun,0.15251701249758082
hincsrca,trstun,0.1525087497943653
dvrcdeva,domicil,0.15250094647028667
mainact,maritalb,0.1524948824991032
aesfdrk,emplrel,0.1524475742158784
emprf14,imueclt,0.1524447367434255
dscrdsb,uempla,0.15242873002470458
mnactp,trstplc,0.15242225222618
uempli,happy,0.15237958641714494
mnactp,mnactic,0.1523359694944549
dscrgrp,edctnp,0.15230921076332138
dscretn,imsmetn,0.15227012168607268
occm14b,dngothp,0.15217083325793576
mnactic,trstprl,0.15206622763835717
iorgact,emplrel,0.1520402289566219
stfdem,mainact,0.15199929045249755
trstun,freehms,0.1519921247021958
hincfel,trstprl,0.15193576782276935
uempli,trstun,0.15189764467579353
uemp5yr,rtrdp,0.15187121933098097
hswrk,dsbldp,0.15186963887491048
dscrgnd,rshpsts,0.15186072603182643
uemp5yr,stfhlth,0.15185680751181524
dngnapp,trstep,0.15177230734326075
hlthhmp,dscrrlg,0.15175694610637747
atncrse,trstprl,0.15170956218662796
mnactic,trstplc,0.1517018765382256
hincsrca,trstlgl,0.15169231243306183
wrkctra,dngothp,0.15163048070829505
crpdwkp,happy,0.1515789010222226
trstun,hinctnta,0.1515534960024419
uemp12m,stfeco,0.15150015048860924
stfhlth,rlgdnm,0.15143817032745482
crpdwk,edulvlpb,0.1514271204639586
trstplc,imsmetn,0.15141301292194193
dvrcdeva,dngnapp,0.15137594241593974
mnactp,trstlgl,0.15129165573140335
hincsrca,dscrgnd,0.15126384675736734
hinctnta,emprelp,0.151232277582334
sclmeet,emprelp,0.15119431150668253
uemp5yr,dscrdsb,0.15114201006969474
uemp3m,dngothp,0.1510760450097905
hinctnta,mnactic,0.15100346683570268
crpdwkp,sclmeet,0.1509723044709606
domicil,eiscedp,0.15092757723545877
mainact,dngoth,0.1509230964473854
stfhlth,uempli,0.15092208886529807
dscrrlg,mocntr,0.15092038795122137
stfdem,imsmetn,0.1509137596302472
trstplt,occm14b,0.15086257834682673
stfgov,imsmetn,0.1508306773819277
dscroth,stflife,0.1507481633947255
dscrage,uemp5yr,0.1506910342305067
trstplt,atncrse,0.15064304871568895
imwbcnt,trstun,0.15061804306142068
iorgact,hincfel,0.1504207837424617
chldhhe,aesfdrk,0.15040636065822754
hincsrca,trstprt,0.15035299751877604
trstplc,sclmeet,0.15028003275524002
chldhhe,domicil,0.15019466999584066
mainact,rlgblg,0.1501913110349783
dscrrlg,dngoth,0.15018740700926209
jbspv,stfeco,0.15013089708947577
lrscale,stfgov,0.15011394224607508
imbgeco,stfhlth,0.15009757190979534
maritalb,stfdem,0.15007088519188744
occf14b,dvrcdeva,0.1499883190745455
health,mbtru,0.14981689337152845
